stop_id,stop_name,stop_lat,stop_lon
8230DB004641,"Citywest, Russell View Estate",53.28287232,-6.401815045
8230DB004642,"Citywest, Cloonmore Estate",53.28084476,-6.403435365
8230DB004643,"Citywest, Jobstown Road",53.28082042,-6.403631229
8230DB004644,"Citywest, Russell Lane",53.28371066,-6.402668623
8230DB004645,"Citywest, Swiftbrook Estate",53.28483322,-6.405956324
8230DB004646,"Tallaght, Tallaght Hospital",53.28943871,-6.37427044
8230DB004647,"Tallaght, Old Blessington Road",53.29005747,-6.371531949
8230DB004662,"Greenhills, Calmount Park",53.31330519,-6.341216064
8230DB004663,"Clondalkin, Watery Lane (Castleview Road)",53.32514232,-6.389081493
8230DB004664,"Clondalkin, Watery Lane",53.3222848,-6.39246159
8230DB004665,"Clondalkin, Convent Road (St.Anthony's Ave)",53.31723876,-6.395518057
8230DB004666,"Clondalkin, Fonthill Road South",53.31682346,-6.398055201
8230DB004667,"Clondalkin, Fonthill Road South",53.31747882,-6.401347763
8230DB004668,"Clondalkin, Cherrywood Avenue",53.32033853,-6.406164323
8230DB004669,"Nangor, Mill Church Way",53.31989958,-6.421821476
8230DB004670,"Nangor, Deansrath (New Nangor Road)",53.3212285,-6.42240289
8230DB004671,"Clondalkin, Cherrywood Avenue",53.32015445,-6.405840953
8230DB004672,"Clondalkin, Saint John's Estate",53.31754767,-6.401120046
8230DB004673,"Clondalkin, Round Towers GAA Club",53.31809714,-6.395185661
8230DB004674,"Clondalkin, Yellow Meadow Drive",53.32608156,-6.382770845
8230DB004677,"Nangor, Alphine Heights",53.32301377,-6.409967595
8230DB004688,"Ronanstown, Fonthill Road",53.35040934,-6.404607022
8230DB004689,"Ronanstown, Glenfield Estate",53.34770959,-6.405699167
8230DB004690,"Ronanstown, Fonthill Road",53.34950944,-6.405196397
8230DB004691,"Ronanstown, Ballyowen Park",53.34350862,-6.40744789
8230DB004713,"Citywest, Bianconi Avenue",53.29128922,-6.427136411
8230DB004714,"Citywest, Castle House",53.28873786,-6.423825272
8230DB004715,"Palmerston, Liffey Valley Shopping Centre",53.35272447,-6.395612555
8230DB004749,"Knocklyon, Ballycullen Road",53.28542669,-6.330447458
8230DB004750,"Knocklyon, Castlefield Manor Estate",53.28248499,-6.330262195
8230DB004751,"Firhouse, Ballycullen Drive",53.27901758,-6.332331884
8230DB004754,"Firhouse, Carrigwood Estate",53.27820817,-6.336802188
8230DB004755,"Firhouse, Ballycullen Avenue (Carriglea)",53.27849035,-6.342219782
8230DB004756,"Firhouse, Carriglea Estate",53.28037355,-6.339972374
8230DB004757,"Firhouse, Carrigwood Estate",53.27832517,-6.336812641
8230DB004758,"Firhouse, Ballycullen Drive",53.27912349,-6.332192795
8230DB004759,"Firhouse, Glenvara Park",53.28244259,-6.330443817
8230DB004760,"Knocklyon, Sally Park Close",53.28535587,-6.330525211
8230DB004762,"Nangor, Roundabouts",53.3209017,-6.419442827
8230DB004763,"Nangor, Roundabouts",53.32121644,-6.416744259
8230DB004795,"Palmerston, Liffey Valley Shopping Centre",53.35241802,-6.395548956
8230DB004796,"Ronanstown, Glenfield Estate",53.34736324,-6.406012492
8230DB004797,"Clondalkin, Lucan Newlands Road",53.33706516,-6.405495594
8230DB004798,"Palmerstown, Coldcut Road",53.34561428,-6.380920182
8230DB004799,"Palmerstown, Ballyfermot Road",53.34519374,-6.379073722
8230DB004861,"Templeogue, Rossmore Road",53.29663926,-6.321158728
8230DB004862,"Templeogue, Orwell Road",53.29920507,-6.319542749
8230DB004863,"Templeogue, Orwell Road",53.29930304,-6.319478889
8230DB004864,"Templeogue, Rossmore Road (The Watercourse)",53.29745198,-6.320151676
8230DB004865,"Templeogue, Rossmore Drive",53.29616632,-6.321402312
8230DB004869,"Knocklyon, Orlagh Park",53.27915132,-6.318815048
8230DB004870,"Knocklyon, Saint Colmcille's Way",53.27670374,-6.330127676
8230DB004871,"Firhouse, Killininny Road",53.27612886,-6.336583021
8230DB004872,"Firhouse, Parklands Avenue",53.27557977,-6.342332425
8230DB004873,"Firhouse, Old Court Farm",53.27505076,-6.346956294
8230DB004874,"Firhouse, Old Court Road",53.2747239,-6.35061261
8230DB004877,"Oldbawn, Firhouse Road West (Kiltipper Ave)",53.27657338,-6.359583555
8230DB004878,"Oldbawn, Firhouse Road West",53.27678379,-6.366398381
8230DB004880,"Oldbawn, Firhouse Road West",53.2769457,-6.366407202
8230DB004882,"Firhouse, Old Court Road",53.27481836,-6.350294084
8230DB004883,"Firhouse, Old Court Farm",53.27516484,-6.346756959
8230DB004884,"Firhouse, Parklands Avenue",53.27563638,-6.342525169
8230DB004885,"Firhouse, Killininny Road",53.2762189,-6.33659452
8230DB004886,"Knocklyon, Saint Colmcille's Way",53.2768675,-6.329626443
8230DB004887,"Knocklyon, Saint Colmcille's Way",53.27948898,-6.31790201
8230DB004888,"Palmerston, Palmerstown Crescent",53.34742977,-6.378928809
8230DB004927,"Oldbawn, Killinarden Heights/Avenue",53.27483557,-6.394347694
8230DB004928,"Jobstown, Hazelgrove Court",53.27620893,-6.394881024
8230DB004929,"Citywest, Saggart Abbey",53.28080557,-6.421417814
8230DB004930,"Citywest, Citywest Road (Garter Avenue)",53.28756971,-6.422488364
8230DB004931,"Citywest, Castle House",53.28902816,-6.425389533
8230DB004932,"Citywest, Citywest Road (Magna Drive)",53.27886099,-6.42049975
8230DB004933,"Citywest, Belfry Estate",53.2776403,-6.419270143
8230DB004960,"Citywest, Corrigmore Estate",53.28506876,-6.421635615
8230DB005008,"Tallaght, Belgard Square",53.29045019,-6.369356994
8230DB005011,"Tallaght, Belgard Road Cookstown Road",53.30247097,-6.376881291
8230DB005022,"Citywest, Lake Drive",53.29338066,-6.42284428
8230DB005023,"Oldbawn, Cushlawn Avenue",53.27570205,-6.373397294
8230DB005024,"Oldbawn, Kiltipper Way",53.27072721,-6.371097301
8230DB005056,"Palmerstown, Roundabout for Liffey Valley Slip Road",53.35752149,-6.402793928
8230DB005058,"Lucan, Ballyowen Road (near junction Castle Road)",53.35089882,-6.422494076
8230DB005119,"Citywest, Brownsbarn Orchard Estate",53.2979016,-6.420127253
8230DB005120,"Citywest, Sports Club",53.30075786,-6.418626478
8230DB005121,"Clondalkin, Naas Road N7",53.30447041,-6.413927782
8230DB005122,"Clondalkin, Green Isle Road",53.30698031,-6.407352227
8230DB005123,"Clondalkin, Newlands Manor Drive",53.30704717,-6.406974591
8230DB005124,"Clondalkin, Naas Road N7",53.30428594,-6.414249722
8230DB005125,"Citywest, Kingswood Road",53.29850354,-6.419429906
8230DB005126,Community School,53.27733399,-6.480042655
8230DB005129,"Rathfarnham, Butterfield Avenue",53.29771238,-6.28602506
8230DB005130,"Rathfarnham, Charleville Square",53.29669359,-6.293327059
8230DB005131,"Rathfarnham, Brookmount Court",53.2967642,-6.293864334
8230DB005132,"Rathfarnham, Butterfield Avenue",53.29752635,-6.288718007
8230DB005133,"Tallaght, Castle Park",53.29051011,-6.34305941
8230DB005138,"Lucan, Esker Glebe",53.35167569,-6.434392456
8230DB005161,"Oldbawn, Marlfield Estate",53.27089098,-6.371900711
8230DB005162,"Oldbawn, Cushlawn Avenue",53.27624637,-6.373766498
8230DB005164,"Lucan, Ballyowen Road (near junction Castle Road)",53.35037673,-6.423114197
8230DB005169,"Greenhills, Lower Ballymount Road",53.314718,-6.353663508
8230DB006001,"Citywest, Kingswood Avenue",53.29479857,-6.41860661
8230DB006002,"Citywest, Kingswood Avenue",53.29508485,-6.418506024
8230DB006003,"Clondalkin, Green Isle Hotel",53.30999596,-6.403668325
8230DB006011,"Clondalkin, New Nangor Road",53.3275797,-6.39654125
8230DB006013,"Clondalkin, New Nangor Road (Roundabout)",53.32406207,-6.405680267
8230DB006014,"Clondalkin, New Nangor Road",53.32744029,-6.397537339
8230DB006075,"Citywest, Cookstown Rd (Fortunestown Way)",53.28326578,-6.390972131
8230DB006083,"Greenhills, Ballymount Square",53.3171053,-6.337211237
8230DB006095,"Tallaght, Drumcairn Estate",53.2867624,-6.396330294
8230DB006119,"Newcastle, The Beeches",53.31129894,-6.490631877
8230DB006124,"Saggart, Saint Brigid's Home",53.25538732,-6.448792285
8230DB006128,"Firhouse, Firhouse Road (Ballycullen Avenue)",53.28310193,-6.340976437
8230DB006132,"Templeogue, Wellington Road",53.29563615,-6.323328362
8230DB006133,"Lucan, Laraghcon",53.36076937,-6.452148783
8230DB006134,"Lucan, Laraghcon",53.36082602,-6.45166594
8230DB006141,"Greenhills, Long Mile Road (Naas Road)",53.32360637,-6.349703476
8230DB006143,"Clondalkin, New Nangor Road (Ninth Lock Road)",53.32825597,-6.393363087
8230DB006144,"Greenhills, Long Mile Road (Naas Road)",53.32339856,-6.348975922
8230DB006145,"Fox & Geese, Killeen Road",53.3248803,-6.355388984
8230DB006146,"Fox & Geese, New Nangor Road (Knockmitten Lane)",53.32637029,-6.360466033
8230DB006147,"Fox & Geese, New Nangor Road (Willow Road)",53.32695728,-6.365908237
8230DB006149,"Fox & Geese, M50 Flyover",53.32829282,-6.374850218
8230DB006150,"Clondalkin, New Nangor Road",53.32827949,-6.385119872
8230DB006152,"Clondalkin, New Nangor Road",53.32842839,-6.384168403
8230DB006153,"Fox & Geese, M50 Flyover",53.32843205,-6.374514629
8230DB006154,"Fox & Geese, New Nangor Road (Knockmitten Lane)",53.32643214,-6.360388598
8230DB006155,"Fox & Geese, New Nangor Road (Killeen Road)",53.3249852,-6.355174777
8230DB006170,"Tallaght, Kiltipper Way (opp Cushlawn)",53.2770992,-6.375008732
8230DB006184,"Greenoge, Greenoge",53.29666228,-6.47053519
8230DB006185,"Greenoge, Greenoge",53.29670374,-6.470263671
8230DB006186,"Greenoge, Greenogue Business",53.29306142,-6.472193924
8230DB006187,"Newcastle (South Dublin), Ballynakelly Cottages",53.29508899,-6.488833254
8230DB006188,"Greenoge, Newcastle Road R120",53.29368326,-6.47865218
8230DB006215,"Greenoge, Greenogue Business Park",53.29407788,-6.4715576
8230DB006216,"Greenoge, Newcastle Road R120",53.29408484,-6.481953167
8230DB006242,"Clondalkin, New Nangor Road (Ninth Lock Road)",53.32829837,-6.393841921
8230DB006243,"Fox & Geese, New Nangor Road (Willow Road)",53.32708181,-6.365813399
8230DB006244,"Clondalkin, New Nangor Road (Bawnogue Road)",53.32272964,-6.408206819
8230DB006245,"Clondalkin, New Nangor Road (Bawnogue Road)",53.32285801,-6.408397189
8230DB006247,"Nangor, Fonthill Road",53.32548462,-6.405191867
8230DB006277,"Knocklyon, Stocking Avenue (Stocking Wood Estate)",53.27291255,-6.313017269
8230DB006278,"Knocklyon, Stocking Avenue (Stocking Wood Estate)",53.27334552,-6.315669195
8230DB006279,"Knocklyon, Stocking Avenue (Dalriada Avenue)",53.27178019,-6.322582855
8230DB006280,"Knocklyon, Dalriada Estate",53.2714157,-6.324786185
8230DB006282,Ballycullen Road (Hunter's Avenue),53.27163607,-6.328960789
8230DB006283,"Oldcourt, Ballycullen Road (Woodstown Park)",53.27342781,-6.330465295
8230DB006285,"Knocklyon, Dalriada Estate",53.27139338,-6.325116915
8230DB006286,"Knocklyon, Stocking Avenue (Dalriada Avenue)",53.27193662,-6.322201886
8230DB006287,"Knocklyon, Stocking Wood Estate",53.27345344,-6.316309707
8230DB006288,"Knocklyon, Stocking Avenue (Stocking Wood Estate)",53.27294297,-6.312626224
8230DB006289,"Adamstown, Outside Train Station",53.33617004,-6.467500135
8230DB006290,"Adamstown, Outside Train Station",53.33620092,-6.468505098
8230DB006298,"Knocklyon, Woodfield Estate",53.27450675,-6.303747761
8230DB006324,"Knocklyon, Prospect Estate",53.27633615,-6.30219078
8230DB006325,"Knocklyon, Woodfield Estate",53.27454825,-6.303506202
8230DB006326,"Knocklyon, Greenfield Park Estate",53.27593773,-6.331267177
8230DB006335,"Oldcourt, Woodstown Estate",53.27415507,-6.331051725
8230DB006336,"Knocklyon, Prospect Estate",53.27643624,-6.302276785
8230DB006339,"Edmondstown (South Dublin), Stocking Lane",53.27935684,-6.300976303
8230DB006341,"Knocklyon, Stocking Avenue(Stocking Lane)",53.27301246,-6.30865004
8230DB006342,"Knocklyon, Stocking Avenue(Stocking Lane)",53.27304717,-6.30792895
8230DB006343,"Firhouse, Ballycullen Road (Glenlyon Park)",53.27803187,-6.33126057
8230DB007015,"Adamstown (South Dublin), Outer Ring Road",53.33068669,-6.431482753
8230DB007016,"Adamstown (South Dublin), Outer Ring Road",53.33075332,-6.431765577
8230DB007049,"Lucan, Lucan Bypass N4",53.35130539,-6.449397323
8230DB007050,"Lucan, Lucan Bypass N4",53.35094132,-6.451122953
8230DB007062,"Tallaght, Cheeverstown Rd (Cookstown Rd)",53.28480977,-6.39349379
8230DB007063,"Rathfarnham, Marian Road",53.29024433,-6.298024227
8230DB007064,"Rathfarnham, Anne Devlin Park",53.28950964,-6.298188432
8230DB007065,"Rathfarnham, Ballyroan Road",53.28836067,-6.2982941
8230DB007066,"Rathfarnham, Ballyroan Road",53.28770296,-6.296295333
8230DB007067,"Edmondstown, Whitechurch Green",53.27783383,-6.288755104
8230DB007068,"Rathfarnham, The Priory",53.28466155,-6.281028117
8230DB007069,"Knocklyon, Ballyboden Park",53.27939125,-6.306553595
8230DB007070,"Knocklyon, Ballyboden Park",53.2794291,-6.306687066
8230DB007117,"Adamstown, Castlegate Estate",53.33764017,-6.46091525
8230DB007118,"Adamstown, Adamstown Avenue",53.33733864,-6.464019484
8230DB007119,"Adamstown, Castlegate Way",53.33781333,-6.45970769
8230DB007120,"Adamstown, Adamstown Avenue",53.33755685,-6.463516099
8230DB007121,"Tallaght, Whitestown Way",53.27840566,-6.37392445
8230DB007122,"Tallaght, Football Stadium",53.28261623,-6.374889382
8230DB007123,"Tallaght, Football Stadium",53.2832953,-6.375253551
8230DB007127,"Adamstown, Castlegate Way",53.33820711,-6.456795276
8230DB007128,"Adamstown, Castlegate Way",53.33796708,-6.456999159
8230DB007137,"Lucan, Johnsbridge Avenue",53.34066969,-6.443641057
8230DB007138,"Adamstown, Grange Manor Close",53.34129234,-6.445210268
8230DB007139,"Lucan, Griffeen Avenue",53.3392745,-6.437294576
8230DB007140,"Adamstown, Rosberry Avenue",53.33923077,-6.437386277
8230DB007141,"Lucan, Griffeen Valley Park",53.33968977,-6.440868516
8230DB007142,"Adamstown (South Dublin), Outer Ring Road",53.33987302,-6.428802913
8230DB007143,"Adamstown, Lock Road",53.33934709,-6.453210076
8230DB007165,"Palmerstown, Old Lucan Road (Robin Villas/Church)",53.35721746,-6.374290639
8230DB007168,"Lucan, Sports Grounds",53.34521483,-6.45172104
8230DB007177,"Tallaght, Tynan Hall Park",53.30694505,-6.37278003
8230DB007178,"Tallaght, Tynan Hall Avenue",53.30702774,-6.372911938
8230DB007180,"Oldbawn, Firhouse Road West (Kiltiper Way)",53.27696951,-6.372749348
8230DB007181,"Tallaght, The Square Shopping Centre",53.28609075,-6.373287659
8230DB007183,"Oldbawn, Firhouse Road West (Kiltiper Way)",53.2769787,-6.372763994
8230DB007184,"Ballyowen, Lucan Bypass",53.35213034,-6.436163369
8230DB007185,"Lucan, Footbridge for Dodsboro",53.35476222,-6.460929316
8230DB007186,"Lucan, Hotel",53.356724,-6.465305492
8230DB007187,"Lucan, Leixlip Road N4",53.35756283,-6.467634039
8230DB007193,"Lucan, Lucan Bypass N4 (Tandy's Lane)",53.353942,-6.458660468
8230DB007201,"Nangor, Bawnogue Road, Lockview Road",53.32810146,-6.411354784
8230DB007214,Belgard Square West between Marks,53.28750137,-6.375228945
8230DB007222,Enterprise Centre,53.27727905,-6.378315913
8230DB007229,"Nangor, Business Park Bus Terminus",53.33008893,-6.451082786
8230DB007230,"Nangor, Cuisine de France",53.32237634,-6.453778944
8230DB007231,"Adamstown (Wexford), Hotel",53.34031891,-6.452604239
8230DB007239,"Palmerstown, Lucan Road N4",53.35406141,-6.368927567
8230DB007331,Enterprise Centre,53.2771737,-6.377840047
8230DB007354,"Clondalkin, Naas Road",53.31697115,-6.375085304
8230DB007386,"Ballyowen, Foxborough Road (Ballyowen Road)",53.34005247,-6.427414714
8230DB007395,"Saggart, Slade Hill Saggart",53.2653307,-6.441416511
8230DB007432,Mill Road Opposite Mill Race,53.28187584,-6.450247553
8230DB007433,"Nangor, Dunawley Avenue",53.3265776,-6.40492591
8230DB007440,"Edmondstown, Edmonstown An Post",53.27613023,-6.297205521
8230DB007441,"Rockbrook, Edmonstown Road (Merry Ploughboy)",53.2643731,-6.297163038
8230DB007442,"Ballyboden, The Glen",53.28248167,-6.300762346
8230DB007443,"Ballyboden, Templeroan Lodge",53.28146417,-6.306951536
8230DB007444,"Ballyboden, Ballyboden Way",53.28241303,-6.299100352
8230DB007445,"Ballyboden, Scholarstown Road",53.27961175,-6.302465838
8230DB007446,"Knocklyon, Ballyboden Way",53.28114355,-6.307159172
8230DB007447,"Rathfarnham, Grange Golf Club entrance",53.28158894,-6.281121456
8230DB007448,"Rathfarnham, Grange Golf Club",53.28172887,-6.281475774
8230DB007449,"Willbrook, Taylor's Lane",53.28177585,-6.29602123
8230DB007459,"Citywest, Bianconi Avenue",53.2908051,-6.427229197
8230DB007460,Citywest Road Citywest Shopping Centre,53.28263162,-6.421530473
8230DB007473,Fonthill Road at Foxdene Estate,53.33905265,-6.408274692
8230DB007510,Cloverhill Road,53.3471135,-6.384768565
8230DB007550,Donomore Crescent,53.27352574,-6.380572175
8230DB007563,"Lucan, Sports Grounds",53.3454449,-6.451442357
8240DB000124,"Santry, Shangan Road",53.3949188,-6.260572881
8240DB000219,"Santry, Shantalla Road (Shantalla Avenue)",53.38786156,-6.238398914
8240DB000221,"Santry, Shanowen Road",53.3897213,-6.246892234
8240DB000222,"Santry, Shanliss Road",53.38994545,-6.249303717
8240DB000223,"Santry, Shanliss Avenue",53.39108753,-6.251797886
8240DB000224,"Santry, Shanard Road",53.39080877,-6.254245088
8240DB000225,"Santry, The Thatch Road",53.39066668,-6.257438451
8240DB000226,"Santry, Shanard Road (Shanard Avenue)",53.39114056,-6.262200464
8240DB000227,"Santry, Shanliss Road",53.39114381,-6.251344506
8240DB000228,"Santry, Shanliss Road",53.39185198,-6.259825862
8240DB000229,"Santry, Shanliss Road",53.39139952,-6.256536433
8240DB000230,"Santry, Shanliss Road",53.38988802,-6.249065508
8240DB000231,"Santry, Swords Road #1",53.38924008,-6.245949764
8240DB000232,"Santry, Shantalla Road (Shantalla Avenue)",53.38801969,-6.236934017
8240DB000323,"Dublin Airport, Silloge Golf Club",53.41292986,-6.265449101
8240DB000324,"St. Margaret's, Harristown Bus Garage",53.41772268,-6.278644169
8240DB000327,"Dublin Airport, Silloge Golf Club",53.41319803,-6.265347926
8240DB000332,"St. Margaret's, Harristown Bus Garage",53.41735265,-6.278538756
8240DB000543,"Bayside, Dublin Road (Mariner's Court)",53.3850577,-6.142388693
8240DB000544,"Bayside, Bayside Estate",53.38613148,-6.138042132
8240DB000545,"Bayside, Kilbarrack Cemetery",53.38711198,-6.133488944
8240DB000546,"Bayside, Sutton Park",53.38802025,-6.128352347
8240DB000547,"Sutton, Dublin Road",53.3886222,-6.123183898
8240DB000548,"Sutton, Saint Fintan's School",53.38887433,-6.118075839
8240DB000549,"Sutton, Binn Eadair View",53.38908807,-6.114533094
8240DB000550,"Sutton, Sutton Cross",53.38968905,-6.10820661
8240DB000551,"Sutton, Methodist Church",53.39004596,-6.104642344
8240DB000552,"Sutton, Howth Road (Offington Park)",53.39068948,-6.101020149
8240DB000553,"Sutton, Howth Road",53.39098288,-6.090677284
8240DB000554,"Howth, Howth Lodge Hotel",53.39061453,-6.086198012
8240DB000555,"Howth, Laneway Howth Castle",53.3888977,-6.079479041
8240DB000557,"Howth, Outside Train Station",53.38883265,-6.073212211
8240DB000558,"Howth, Old Courthouse",53.38841925,-6.070434327
8240DB000559,"Howth, Howth Road",53.38835062,-6.065084884
8240DB000560,"Howth, Howth Abbey Street",53.38608966,-6.065337782
8240DB000562,"Howth, Bodeen House",53.38188159,-6.059154619
8240DB000563,"Howth, Thormanby Road",53.38025548,-6.057544957
8240DB000564,"Howth, Thormanby Road",53.37833497,-6.056625256
8240DB000565,"Howth, Nursing Home",53.37525469,-6.054586083
8240DB000566,"Howth, Kitestown Road",53.37376975,-6.056126726
8240DB000567,"Howth, Howth Summit",53.37238102,-6.058609749
8240DB000568,"Howth, Thormanby Road #1",53.37393526,-6.055803553
8240DB000569,"Howth, Nursing Home",53.37553679,-6.054798685
8240DB000570,"Howth, Thormanby Woods",53.37733328,-6.055829117
8240DB000571,"Howth, Thormanby Road",53.37856416,-6.056900422
8240DB000572,"Howth, Upper Cliff Road",53.38042057,-6.057747895
8240DB000573,"Howth, Asgard Road",53.38222344,-6.059725359
8240DB000574,"Howth, Asgard Park",53.3846161,-6.064262028
8240DB000575,"Howth, Saint Lawrence Road",53.3859831,-6.065417787
8240DB000576,"Howth, Harbour Road",53.38776007,-6.06635958
8240DB000577,"Howth, Old Courthouse",53.38816314,-6.070160244
8240DB000579,"Howth, Outside Train Station",53.38866124,-6.074287463
8240DB000580,"Howth, Transport Museum",53.38877437,-6.079634948
8240DB000581,"Howth, Howth Lodge Hotel",53.3900579,-6.083997688
8240DB000582,"Sutton, Howth Road",53.39095887,-6.0919865
8240DB000583,"Sutton, Burrow School",53.39076519,-6.100129653
8240DB000584,"Sutton, Methodist Church",53.3899021,-6.105205058
8240DB000585,"Sutton, Sutton Cross",53.38935321,-6.11083768
8240DB000586,"Sutton, Saint Fintan's School",53.38883694,-6.116844595
8240DB000587,"Sutton, Baldoyle Road",53.38843048,-6.124710882
8240DB000588,"Bayside, Sutton Park",53.38805314,-6.127584119
8240DB000589,"Bayside, Kilbarrack Cemetery",53.38677413,-6.134300556
8240DB000590,"Bayside, Bayside Estate",53.38618193,-6.137243112
8240DB000661,"Blanchardstown, Blanchardstown Main",53.39242225,-6.383489357
8240DB000677,"Sutton, Sutton Cross",53.38921242,-6.109325336
8240DB000678,"Sutton, Greenfield Road",53.38773944,-6.10599273
8240DB000679,"Sutton, Santa Sabina School",53.38646023,-6.10298249
8240DB000680,"Sutton, Strand Road",53.38393401,-6.100689445
8240DB000681,"Sutton, The Moorings",53.38122597,-6.102223063
8240DB000682,"Fingal, La Vista Road",53.37939938,-6.102665071
8240DB000683,"Sutton, Saint Fintan's House",53.37767207,-6.100306786
8240DB000684,"Sutton, Saint Fintan's Park",53.37657787,-6.097634882
8240DB000685,"Sutton, Sutton Park School",53.37540985,-6.094846163
8240DB000686,"Sutton, Sutton Castle",53.37385585,-6.094344392
8240DB000688,"Sutton, Martello Terrace",53.37291277,-6.09776819
8240DB000689,"Sutton, Slieverue Lodge",53.37476171,-6.099294029
8240DB000690,"Sutton, Saint Fintan's Road",53.37649372,-6.101381348
8240DB000691,"Sutton, The Moorings",53.38142405,-6.102244318
8240DB000692,"Sutton, Strand Road",53.38396311,-6.100823452
8240DB000693,"Sutton, Saint Fintan's Church",53.3868925,-6.104166038
8240DB000694,"Sutton, Strand Road",53.38435869,-6.100264627
8240DB000695,"Sutton, Carrickbrack Road (Offington Park)",53.38288089,-6.098902272
8240DB000696,"Sutton, Carrickbrack Road (St.Fintan's School)",53.38051647,-6.094362607
8240DB000697,"Sutton, Howth Cemetery",53.37791626,-6.090826073
8240DB000698,"Howth, Howth Golf Club",53.37504392,-6.089947528
8240DB000699,"Sutton, Dun An Oir House",53.37214743,-6.088123321
8240DB000700,"Howth, Sheerwater",53.36946017,-6.084216037
8240DB000701,"Howth, Sheilmartin Cottage",53.3670547,-6.079394904
8240DB000702,"Howth, Carrickbrack Road (Ceannchor Road)",53.36649333,-6.077466582
8240DB000703,"Howth, Davos House",53.36613274,-6.074056576
8240DB000704,"Howth, Stella Maris Convent",53.36671893,-6.066396101
8240DB000705,"Howth, Brackenhill House, Baily Lighthouse",53.36594827,-6.063215152
8240DB000706,"Howth, Thormanby Road, Bailey Lighthouse",53.36658889,-6.060045322
8240DB000707,"Howth, Howth Summit",53.37248953,-6.058649902
8240DB000708,"Howth, Thormanby Road, Bailey Lighthouse",53.36639153,-6.060069317
8240DB000710,"Howth, Stella Maris Convent",53.36648514,-6.065835644
8240DB000711,"Howth, Carrickbrack Road",53.36646798,-6.068105579
8240DB000712,"Howth, Old Carrickbrack Road",53.36603371,-6.073490003
8240DB000713,"Howth, Carrickbrack Road (Ceannchor Road)",53.36624163,-6.076906876
8240DB000714,"Howth, Sheilmartin Cottage",53.36717045,-6.079885611
8240DB000715,"Howth, Sheerwater",53.36889883,-6.082843594
8240DB000716,"Sutton, Dun An Oir House",53.37233332,-6.088505762
8240DB000717,"Howth, Howth Golf Club",53.37519075,-6.090136354
8240DB000718,"Sutton, Saint Fintan's Cemetery",53.37821747,-6.091113229
8240DB000719,"Sutton, Carrickbrack Road (St.Fintan's School)",53.38051109,-6.094588333
8240DB000720,"Sutton, Duncarraig",53.38194056,-6.097425848
8240DB000721,"Sutton, Carrickbrack Road (Offington Park)",53.38364266,-6.099890606
8240DB000731,"Howth, Brackenhill House, Baily Lighthouse",53.36580965,-6.062981004
8240DB000733,"Rathingle, Rathingle Road",53.44943329,-6.240473923
8240DB000788,"Boroimhe, Rathingle Cottages",53.44585435,-6.240968126
8240DB000815,"Rathingle, Forest Little Golf Club",53.43993838,-6.250018565
8240DB000905,"Malahide, Inbher Ide",53.45156174,-6.170369781
8240DB000910,"Sutton, Baldoyle Road",53.38900818,-6.124294566
8240DB000911,"Sutton, Saint Domhnach's Well",53.39104237,-6.124475759
8240DB000912,"Baldoyle, Moyclare Estate",53.39349255,-6.125390521
8240DB000913,"Baldoyle, Saint Mary's School",53.39685463,-6.126566078
8240DB000914,"Baldoyle, Baldoyle",53.3987569,-6.127505138
8240DB000915,"Baldoyle, Willie Nolan Road",53.398463,-6.129397876
8240DB000916,"Baldoyle, Georgian Hamlett Estate",53.39782041,-6.131411138
8240DB000917,"Baldoyle, Admiral Court Estate",53.3972551,-6.133195382
8240DB000918,"Baldoyle, Baldoyle Youth Club",53.3972217,-6.136234561
8240DB000919,"Baldoyle, Church",53.39666492,-6.139146193
8240DB000924,"Baldoyle, Baldoyle Credit Union",53.3973505,-6.136424429
8240DB000925,"Baldoyle, Admiral Court",53.39730284,-6.133373751
8240DB000927,"Baldoyle, Willie Nolan Road",53.39891051,-6.128130023
8240DB000928,"Baldoyle, Baldoyle",53.39780176,-6.126780121
8240DB000929,"Baldoyle, Warrenhouse Road (Dublin Street)",53.39618289,-6.126144454
8240DB000930,"Baldoyle, Warrenhouse Road",53.39305528,-6.125018785
8240DB000931,"Sutton, Saint Domhnach's Well",53.3909048,-6.124301376
8240DB000935,"Baldoyle, Station Road (Burrowfield Road)",53.39326944,-6.120347949
8240DB000936,"Baldoyle, Strand Road (Burrowfield Road)",53.39417215,-6.122308105
8240DB000938,"Portmarnock, Old Race Course",53.40154306,-6.130360646
8240DB000940,"Portmarnock, Moyne Cottages",53.40655491,-6.134728496
8240DB000941,"Portmarnock, Coast Road (Moyne Bridge)",53.4100761,-6.136890986
8240DB000942,"Portmarnock, Saint Rita's House",53.41502142,-6.13873588
8240DB000943,"Portmarnock, Portmarnock Bridge",53.41829227,-6.142143777
8240DB000944,"Dartry, Portmarnock Roundabout",53.41724207,-6.142234701
8240DB000945,"Portmarnock, Saint Rita's House",53.41530955,-6.138768429
8240DB000947,"Portmarnock, Coast Road",53.40918647,-6.136328175
8240DB000948,"Portmarnock, Moyne Bridge",53.40614344,-6.134280219
8240DB000949,"Portmarnock, The Coast Estate",53.40317156,-6.131612779
8240DB000950,"Baldoyle, Baldoyle Village",53.39964609,-6.128037574
8240DB000951,"Fingal, Strand Road (Warrenhouse Road)",53.39584279,-6.124520284
